@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 182\nSize of the tree: 363\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 175\nSize of the tree: 349\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 177\nSize of the tree: 353\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 163\nSize of the tree: 325\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 168\nSize of the tree: 335\n','Number of leaves: 156\nSize of the tree: 311\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

boilerplate.sv,1,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20151112.1819,10125,1125,1050,75,0,93.333333,6.666667,0,0.69705,0.085261,0.226588,36.733741,66.469414,640.019339,1287.309417,-647.290078,0.568906,1.144275,-0.575369,359.067539,0.319171,63241.688609,0.971253,946,0.311258,47,0.688742,104,0.028747,28,0.952669,0.971253,0.961871,0.699112,0.955199,0.991819,0.933333,0.273339,0.726661,0.066667,0.93055,0.933333,0.931417,0.699112,0.955199,0.964503,0.848427,0.933333,0.632,0.002,0.421574,0.001631,421.574,1.631,13583,3374545,377545,98.488889,60.088889,?,?,?,?,?
boilerplate.sv,1,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20151112.1819,10125,1125,1066,59,0,94.755556,5.244444,0,0.760262,0.079614,0.199982,34.300958,58.664513,640.019339,227.799715,412.219624,0.568906,0.202489,0.366417,388.079488,0.34496,68351.492241,0.980493,955,0.264901,40,0.735099,111,0.019507,19,0.959799,0.980493,0.970036,0.763045,0.966908,0.993853,0.947556,0.231963,0.768037,0.052444,0.945578,0.947556,0.945876,0.763045,0.966908,0.978445,0.880036,0.947556,1.462,0.003,0.939612,0.002341,939.612,2.341,13583,3374545,377545,99.466667,62.311111,?,?,?,?,?
boilerplate.sv,1,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20151112.1819,10125,1125,1070,55,0,95.111111,4.888889,0,0.780432,0.076461,0.192913,32.94259,56.590641,640.019339,209.00539,431.013949,0.568906,0.185783,0.383124,402.662253,0.357922,70919.919086,0.979466,954,0.231788,35,0.768212,116,0.020534,20,0.964611,0.979466,0.971982,0.781835,0.974067,0.995572,0.951111,0.203433,0.796567,0.048889,0.949622,0.951111,0.95002,0.781835,0.974067,0.981717,0.890172,0.951111,1.404,0.005,0.86099,0.002266,860.99,2.266,13583,3374545,377545,99.466667,61.955556,?,?,?,?,?
boilerplate.sv,1,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20151112.1819,10125,1125,1059,66,0,94.133333,5.866667,0,0.737285,0.078373,0.200817,33.766402,58.909367,640.019339,233.331107,406.688232,0.568906,0.207405,0.361501,389.23295,0.345985,68554.648697,0.973306,948,0.264901,40,0.735099,111,0.026694,26,0.959514,0.973306,0.966361,0.738433,0.967159,0.992963,0.941333,0.232928,0.767072,0.058667,0.939475,0.941333,0.940117,0.738433,0.967159,0.97726,0.868597,0.941333,1.461,0.006,0.928009,0.001746,928.009,1.746,13583,3374545,377545,99.111111,61.733333,?,?,?,?,?
boilerplate.sv,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1086,39,0,96.533333,3.466667,0,0.851259,0.034759,0.186172,15.012776,54.766779,637.32544,519.085498,118.239942,0.566512,0.461409,0.105102,515.957664,0.458629,90831.804987,0.978462,954,0.12,18,0.88,132,0.021538,21,0.981481,0.978462,0.979969,0.851314,0.929292,0.979028,0.965333,0.106872,0.893128,0.034667,0.96565,0.965333,0.965478,0.851314,0.929292,0.951855,0.925628,0.965333,0.002,4.22,0.001921,2.652614,1.921,2652.614,3377338,3374545,377545,96.533333,50,?,?,?,?,?
boilerplate.sv,1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1094,31,0,97.244444,2.755556,0,0.879064,0.027649,0.165982,11.941996,48.827643,637.32544,412.639356,224.686085,0.566512,0.366791,0.199721,540.820685,0.480729,95208.817244,0.986667,962,0.12,18,0.88,132,0.013333,13,0.981633,0.986667,0.984143,0.879231,0.933333,0.9801,0.972444,0.105778,0.894222,0.027556,0.972128,0.972444,0.972246,0.879231,0.933333,0.958367,0.939529,0.972444,0.002,4.292,0.001761,2.714899,1.761,2714.899,3377338,3374545,377545,97.244444,50,?,?,?,?,?
boilerplate.sv,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1088,37,0,96.711111,3.288889,0,0.860448,0.032981,0.181335,14.245095,53.344022,637.32544,492.474016,144.851424,0.566512,0.437755,0.128757,522.173366,0.464154,91926.048647,0.977436,953,0.1,15,0.9,135,0.022564,22,0.984504,0.977436,0.980957,0.860748,0.938718,0.981845,0.967111,0.089675,0.910325,0.032889,0.967887,0.967111,0.967427,0.860748,0.938718,0.955895,0.930218,0.967111,0.002,4.382,0.001854,2.733534,1.854,2733.534,3377338,3374545,377545,96.711111,50,?,?,?,?,?
boilerplate.sv,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1088,37,0,96.711111,3.288889,0,0.853136,0.032981,0.181335,14.245095,53.344022,637.32544,492.474016,144.851424,0.566512,0.437755,0.128757,522.173366,0.464154,91926.048647,0.986667,962,0.16,24,0.84,126,0.013333,13,0.975659,0.986667,0.981132,0.85395,0.913333,0.974206,0.967111,0.140444,0.859556,0.032889,0.966435,0.967111,0.966577,0.85395,0.913333,0.948681,0.926552,0.967111,0.001,4.295,0.001215,2.72255,1.215,2722.55,3377338,3374545,377545,96.711111,50,?,?,?,?,?
boilerplate.sv,1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1089,36,0,96.8,3.2,0,0.858342,0.032092,0.178868,13.861245,52.61822,637.32544,479.168239,158.157201,0.566512,0.425927,0.140584,525.281252,0.466917,92473.176746,0.985641,961,0.146667,22,0.853333,128,0.014359,14,0.97762,0.985641,0.981614,0.858768,0.919487,0.976026,0.968,0.129026,0.870974,0.032,0.967458,0.968,0.967627,0.858768,0.919487,0.951057,0.929163,0.968,0.005,4.327,0.002335,2.77792,2.335,2777.92,3377338,3374545,377545,96.8,50,?,?,?,?,?
boilerplate.sv,1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1078,47,0,95.822222,4.177778,0,0.819739,0.041868,0.204376,18.038514,59.953435,640.019339,625.531784,14.487555,0.568906,0.556028,0.012878,493.746107,0.438885,86962.295715,0.976386,951,0.15894,24,0.84106,127,0.023614,23,0.975385,0.976386,0.975885,0.819745,0.908723,0.972796,0.958222,0.140777,0.859223,0.041778,0.958108,0.958222,0.958164,0.819745,0.908723,0.940668,0.909869,0.958222,0.002,4.424,0.0017,2.797112,1.7,2797.112,3377338,3374545,377545,95.822222,50,?,?,?,?,?
boilerplate.sv,1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1083,42,0,96.266667,3.733333,0,0.841144,0.037425,0.193199,16.12403,56.674773,640.019339,559.002829,81.01651,0.568906,0.496891,0.072015,509.29011,0.452702,89700.02295,0.976386,951,0.125828,19,0.874172,132,0.023614,23,0.980412,0.976386,0.978395,0.841241,0.925344,0.977726,0.962667,0.112108,0.887892,0.037333,0.963125,0.962667,0.962872,0.841241,0.925344,0.948684,0.92057,0.962667,0.002,4.516,0.001744,2.807339,1.744,2807.339,3377338,3374545,377545,96.266667,50,?,?,?,?,?
boilerplate.sv,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.1819,10125,1125,1079,46,0,95.911111,4.088889,0,0.819004,0.04098,0.20219,17.655621,59.312203,640.019339,612.226007,27.793332,0.568906,0.544201,0.024705,496.854893,0.441649,87509.838653,0.98152,956,0.18543,28,0.81457,123,0.01848,18,0.971545,0.98152,0.976507,0.819639,0.898045,0.96959,0.959111,0.163022,0.836978,0.040889,0.958229,0.959111,0.958515,0.819639,0.898045,0.938166,0.909486,0.959111,0.002,4.38,0.001772,2.751579,1.772,2751.579,3377338,3374545,377545,95.911111,50,?,?,?,?,?
boilerplate.sv,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.182,10125,1125,1094,31,0,97.244444,2.755556,0,0.880434,0.027649,0.165982,11.912226,48.690699,640.019339,412.639356,227.379983,0.568906,0.366791,0.202116,543.486688,0.483099,95722.982721,0.985626,960,0.112583,17,0.887417,134,0.014374,14,0.9826,0.985626,0.984111,0.880493,0.936522,0.980921,0.972444,0.099401,0.900599,0.027556,0.972239,0.972444,0.972327,0.880493,0.936522,0.959131,0.940216,0.972444,0.002,4.212,0.001783,2.690066,1.783,2690.066,3377338,3374545,377545,97.244444,50,?,?,?,?,?
boilerplate.sv,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.182,10125,1125,1095,30,0,97.333333,2.666667,0,0.882635,0.02676,0.163283,11.529333,47.898928,640.019339,399.333579,240.68576,0.568906,0.354963,0.213943,546.595474,0.485863,96270.525659,0.988706,963,0.125828,19,0.874172,132,0.011294,11,0.980652,0.988706,0.984663,0.883067,0.931439,0.979354,0.973333,0.110455,0.889545,0.026667,0.972924,0.973333,0.973025,0.883067,0.931439,0.958478,0.941311,0.973333,0.001,4.449,0.001697,2.734233,1.697,2734.233,3377338,3374545,377545,97.333333,50,?,?,?,?,?
boilerplate.sv,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1077,48,0,95.733333,4.266667,0,0.812207,0.050205,0.200517,21.684532,58.986964,637.32544,22702.400448,-22065.075008,0.566512,20.179912,-19.6134,474.167122,0.421482,83474.785846,0.978462,954,0.18,27,0.82,123,0.021538,21,0.972477,0.978462,0.97546,0.81243,0.896338,0.969454,0.957333,0.158872,0.841128,0.042667,0.956702,0.957333,0.956963,0.81243,0.896338,0.940677,0.906097,0.957333,1.497,0.002,0.932868,0.00108,932.868,1.08,59574,3374545,377545,96.8,51.555556,'Number of leaves: 152\nSize of the tree: 303\n',303,152,152,?
boilerplate.sv,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1082,43,0,96.177778,3.822222,0,0.833204,0.047218,0.189813,20.394399,55.838046,637.32544,16264.521217,-15627.195776,0.566512,14.457352,-13.890841,488.36101,0.434099,85973.549932,0.979487,955,0.153333,23,0.846667,127,0.020513,20,0.976483,0.979487,0.977983,0.83326,0.919292,0.975128,0.961778,0.135624,0.864376,0.038222,0.961478,0.961778,0.961614,0.83326,0.919292,0.951618,0.916601,0.961778,1.503,0.004,0.960686,0.001166,960.686,1.166,58846,3374545,377545,97.155556,51.955556,'Number of leaves: 150\nSize of the tree: 299\n',299,150,150,?
boilerplate.sv,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1080,45,0,96,4,0,0.828375,0.046616,0.191436,20.134279,56.315513,637.32544,18401.630256,-17764.304816,0.566512,16.357005,-15.790493,488.077329,0.433847,85923.609368,0.975385,951,0.14,21,0.86,129,0.024615,24,0.978395,0.975385,0.976888,0.82843,0.931279,0.97995,0.96,0.124615,0.875385,0.04,0.960361,0.96,0.960167,0.82843,0.931279,0.954042,0.914186,0.96,1.456,0.001,0.910513,0.001057,910.513,1.057,66854,3374545,377545,97.244444,51.777778,'Number of leaves: 172\nSize of the tree: 343\n',343,172,172,?
boilerplate.sv,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1089,36,0,96.8,3.2,0,0.860753,0.041254,0.172813,17.818094,50.837013,637.32544,10887.093315,-10249.767874,0.566512,9.677416,-9.110905,510.449349,0.453733,89862.093279,0.982564,958,0.126667,19,0.873333,131,0.017436,17,0.980553,0.982564,0.981557,0.860779,0.941696,0.980345,0.968,0.112103,0.887897,0.032,0.96783,0.968,0.967909,0.860779,0.941696,0.962692,0.930376,0.968,1.243,0.002,0.794364,0.001097,794.364,1.097,55934,3374545,377545,97.777778,52.622222,'Number of leaves: 142\nSize of the tree: 283\n',283,142,142,?
boilerplate.sv,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1083,42,0,96.266667,3.733333,0,0.835681,0.043147,0.186405,18.635854,54.835479,637.32544,17322.967147,-16685.641706,0.566512,15.398193,-14.831682,498.602952,0.443203,87776.593346,0.981538,957,0.16,24,0.84,126,0.018462,18,0.975535,0.981538,0.978528,0.835911,0.946373,0.984806,0.962667,0.141128,0.858872,0.037333,0.96213,0.962667,0.962343,0.835911,0.946373,0.958282,0.917835,0.962667,1.36,0.002,0.845676,0.001151,845.676,1.151,61394,3374545,377545,97.333333,52,'Number of leaves: 157\nSize of the tree: 313\n',313,157,157,?
boilerplate.sv,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1072,53,0,95.288889,4.711111,0,0.798983,0.05315,0.210634,22.898999,61.789167,640.019339,29129.091021,-28489.071682,0.568906,25.892525,-25.323619,463.919381,0.412373,81708.987294,0.971253,946,0.165563,25,0.834437,126,0.028747,28,0.974253,0.971253,0.972751,0.799035,0.90106,0.970465,0.952889,0.147199,0.852801,0.047111,0.953305,0.952889,0.953084,0.799035,0.90106,0.937247,0.89949,0.952889,1.482,0.002,0.92261,0.001136,922.61,1.136,63578,3374545,377545,96.622222,52.222222,'Number of leaves: 163\nSize of the tree: 325\n',325,163,163,?
boilerplate.sv,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1066,59,0,94.755556,5.244444,0,0.781086,0.060763,0.22347,26.179324,65.554523,640.019339,30238.796147,-29598.776808,0.568906,26.87893,-26.310024,442.84696,0.393642,77997.553228,0.964066,939,0.15894,24,0.84106,127,0.035934,35,0.975078,0.964066,0.969541,0.781737,0.914383,0.975791,0.947556,0.14243,0.85757,0.052444,0.949424,0.947556,0.948328,0.781737,0.914383,0.935624,0.890521,0.947556,1.553,0.004,0.980373,0.001126,980.373,1.126,61758,3374545,377545,95.466667,52.088889,'Number of leaves: 158\nSize of the tree: 315\n',315,158,158,?
boilerplate.sv,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1085,40,0,96.444444,3.555556,0,0.843513,0.04356,0.183535,18.767486,53.839814,640.019339,18382.003426,-17741.984087,0.568906,16.339559,-15.770653,503.01618,0.447125,88595.011048,0.983573,958,0.15894,24,0.84106,127,0.016427,16,0.97556,0.983573,0.97955,0.843927,0.922787,0.976963,0.964444,0.139812,0.860188,0.035556,0.963823,0.964444,0.964033,0.843927,0.922787,0.952471,0.921748,0.964444,1.255,0.001,0.812636,0.000826,812.636,0.826,60302,3374545,377545,97.244444,52.533333,'Number of leaves: 154\nSize of the tree: 307\n',307,154,154,?
boilerplate.sv,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1092,33,0,97.066667,2.933333,0,0.87414,0.036856,0.16881,15.879066,49.520283,640.019339,18357.805721,-17717.786382,0.568906,16.31805,-15.749143,525.682896,0.467274,92587.244297,0.982546,957,0.10596,16,0.89404,135,0.017454,17,0.983556,0.982546,0.983051,0.874147,0.939632,0.981783,0.970667,0.094081,0.905919,0.029333,0.970751,0.970667,0.970708,0.874147,0.939632,0.96022,0.93707,0.970667,1.33,0.002,0.893753,0.000965,893.753,0.965,65398,3374545,377545,97.333333,51.2,'Number of leaves: 168\nSize of the tree: 335\n',335,168,168,?
boilerplate.sv,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.182,10125,1125,1085,40,0,96.444444,3.555556,0,0.847016,0.045695,0.185337,19.687083,54.368287,640.019339,17329.150031,-16689.130692,0.568906,15.403689,-14.834783,498.968695,0.443528,87882.137454,0.979466,954,0.13245,20,0.86755,131,0.020534,20,0.979466,0.979466,0.979466,0.847016,0.921716,0.976359,0.964444,0.117429,0.882571,0.035556,0.964444,0.964444,0.964444,0.847016,0.921716,0.949206,0.923508,0.964444,1.4,0.001,0.888625,0.000988,888.625,0.988,61030,3374545,377545,97.155556,52.533333,'Number of leaves: 156\nSize of the tree: 311\n',311,156,156,?
boilerplate.sv,1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.182,10125,1125,1094,31,0,97.244444,2.755556,0,0.876231,0.053378,0.145686,23.054738,42.856858,637.32544,125.46062,511.86482,0.566512,0.111521,0.454991,477.847307,0.424753,84122.664405,0.990769,966,0.146667,22,0.853333,128,0.009231,9,0.977733,0.990769,0.984208,0.877414,0.992137,0.998601,0.972444,0.128342,0.871658,0.027556,0.971943,0.972444,0.971912,0.877414,0.992137,0.993759,0.938097,0.972444,7.838,0.095,4.942387,0.059386,4942.387,59.386,5187204,3374545,377545,99.822222,59.466667,?,?,?,?,0.027654
boilerplate.sv,1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.182,10125,1125,1097,28,0,97.511111,2.488889,0,0.889822,0.052444,0.138804,22.651616,40.832434,637.32544,115.100191,522.225249,0.566512,0.102311,0.4642,486.67142,0.432597,85676.106039,0.989744,965,0.12,18,0.88,132,0.010256,10,0.981689,0.989744,0.9857,0.890263,0.995039,0.999186,0.975111,0.105368,0.894632,0.024889,0.974741,0.975111,0.974821,0.890263,0.995039,0.995788,0.944905,0.975111,8.139,0.105,5.031724,0.068277,5031.724,68.277,5150305,3374545,377545,99.822222,59.288889,?,?,?,?,0.027852
boilerplate.sv,1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.182,10125,1125,1102,23,0,97.955556,2.044444,0,0.908171,0.052498,0.134584,22.674652,39.591125,637.32544,1181.673214,-544.347773,0.566512,1.050376,-0.483865,488.248438,0.433999,85953.732132,0.994872,970,0.12,18,0.88,132,0.005128,5,0.981781,0.994872,0.988283,0.909397,0.99253,0.998084,0.979556,0.104684,0.895316,0.020444,0.979344,0.979556,0.97916,0.909397,0.99253,0.99532,0.954072,0.979556,7.874,0.09,4.942536,0.061856,4942.536,61.856,5200412,3374545,377545,99.911111,60.488889,?,?,?,?,0.028148
boilerplate.sv,1,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1821,10125,1125,1100,25,0,97.777778,2.222222,0,0.903026,0.048942,0.140032,21.138949,41.193856,637.32544,118.517561,518.80788,0.566512,0.105349,0.461163,497.585523,0.442298,87597.47999,0.988718,964,0.093333,14,0.906667,136,0.011282,11,0.985685,0.988718,0.987199,0.903087,0.992591,0.998708,0.977778,0.082393,0.917607,0.022222,0.977616,0.977778,0.977683,0.903087,0.992591,0.993621,0.951512,0.977778,17.8,0.107,4.901441,0.0676,4901.441,67.6,5172646,3374545,377545,99.733333,58.666667,?,?,?,?,0.027556
boilerplate.sv,1,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1821,10125,1125,1091,34,0,96.977778,3.022222,0,0.862237,0.056747,0.153116,24.509816,45.042652,637.32544,134.296069,503.029371,0.566512,0.119374,0.447137,472.261575,0.419788,83139.323807,0.991795,967,0.173333,26,0.826667,124,0.008205,8,0.973817,0.991795,0.982724,0.864539,0.991528,0.998524,0.969778,0.151316,0.848684,0.030222,0.969227,0.969778,0.968951,0.864539,0.991528,0.99348,0.931078,0.969778,7.752,0.101,4.930296,0.065182,4930.296,65.182,5158969,3374545,377545,99.822222,59.644444,?,?,?,?,0.029136
boilerplate.sv,1,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1821,10125,1125,1096,29,0,97.422222,2.577778,0,0.8849,0.055049,0.145176,23.717246,42.587306,640.019339,124.004969,516.01437,0.568906,0.110227,0.458679,475.627593,0.42278,83771.126154,0.991786,966,0.139073,21,0.860927,130,0.008214,8,0.978723,0.991786,0.985212,0.88608,0.993612,0.998946,0.974222,0.121509,0.878491,0.025778,0.973798,0.974222,0.973728,0.88608,0.993612,0.994463,0.942433,0.974222,7.863,0.113,4.931469,0.072958,4931.469,72.958,5164327,3374545,377545,99.911111,59.955556,?,?,?,?,0.027062
boilerplate.sv,1,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1821,10125,1125,1086,39,0,96.533333,3.466667,0,0.842466,0.061947,0.160397,26.689083,47.052261,640.019339,145.822166,494.197173,0.568906,0.12962,0.439286,453.606478,0.403206,79892.600976,0.989733,964,0.192053,29,0.807947,122,0.010267,10,0.970796,0.989733,0.980173,0.844958,0.990702,0.998484,0.965333,0.167653,0.832347,0.034667,0.964547,0.965333,0.964337,0.844958,0.990702,0.991304,0.921182,0.965333,7.864,0.111,4.928647,0.067202,4928.647,67.202,5154108,3374545,377545,99.822222,60.622222,?,?,?,?,0.028148
boilerplate.sv,1,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1821,10125,1125,1086,39,0,96.533333,3.466667,0,0.843391,0.060871,0.156168,26.225691,45.811687,640.019339,142.204759,497.81458,0.568906,0.126404,0.442502,457.225788,0.406423,80530.06117,0.988706,963,0.18543,28,0.81457,123,0.011294,11,0.971746,0.988706,0.980153,0.845363,0.990025,0.998176,0.965333,0.162057,0.837943,0.034667,0.96452,0.965333,0.964449,0.845363,0.990025,0.992563,0.921655,0.965333,17.819,0.105,4.945406,0.068351,4945.406,68.351,5133155,3374545,377545,99.822222,60.266667,?,?,?,?,0.029037
boilerplate.sv,1,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1822,10125,1125,1095,30,0,97.333333,2.666667,0,0.883303,0.051991,0.13837,22.399834,40.590629,640.019339,116.866871,523.152468,0.568906,0.103882,0.465024,488.932379,0.434607,86114.465509,0.98768,962,0.119205,18,0.880795,133,0.01232,12,0.981633,0.98768,0.984647,0.883543,0.994078,0.998944,0.973333,0.104859,0.895141,0.026667,0.97299,0.973333,0.973104,0.883543,0.994078,0.995156,0.941648,0.973333,18.018,0.116,5.014868,0.074183,5014.868,74.183,5189261,3374545,377545,99.911111,60.133333,?,?,?,?,0.029136
boilerplate.sv,1,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1822,10125,1125,1097,28,0,97.511111,2.488889,0,0.887892,0.05368,0.14433,23.127475,42.338896,640.019339,127.39565,512.623689,0.568906,0.113241,0.455666,481.740351,0.428214,84847.751294,0.99384,968,0.145695,22,0.854305,129,0.00616,6,0.977778,0.99384,0.985743,0.88972,0.991586,0.998438,0.975111,0.126967,0.873033,0.024889,0.974795,0.975111,0.974516,0.88972,0.991586,0.994059,0.943921,0.975111,17.901,0.112,4.944505,0.072225,4944.505,72.225,5143907,3374545,377545,99.733333,59.511111,?,?,?,?,0.027852
boilerplate.sv,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1822,10125,1125,987,138,0,87.733333,12.266667,0,0.587814,0.123402,0.332318,53.299288,97.759349,637.32544,4078.718669,-3441.393229,0.566512,3.625528,-3.059016,195.639833,0.173902,34441.42872,0.876923,855,0.12,18,0.88,132,0.123077,120,0.979381,0.876923,0.925325,0.617152,0.928055,0.978339,0.877333,0.12041,0.87959,0.122667,0.918639,0.877333,0.88951,0.617152,0.92831,0.954504,0.791021,0.877333,0.12,0.033,0.068162,0.019467,68.162,19.467,8922,3374545,377545,91.466667,54.355556,?,?,?,?,?
boilerplate.sv,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1822,10125,1125,1006,119,0,89.422222,10.577778,0,0.623973,0.107515,0.306202,46.437436,90.076481,637.32544,3506.059,-2868.733559,0.566512,3.116497,-2.549985,246.750924,0.219334,43439.284527,0.899487,877,0.14,21,0.86,129,0.100513,98,0.976615,0.899487,0.936466,0.643306,0.942564,0.984464,0.894222,0.134735,0.865265,0.105778,0.92217,0.894222,0.90285,0.643306,0.942701,0.958815,0.810408,0.894222,0.101,0.037,0.064967,0.01979,64.967,19.79,8922,3374545,377545,92.888889,53.911111,?,?,?,?,?
boilerplate.sv,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1822,10125,1125,1009,116,0,89.688889,10.311111,0,0.632601,0.103903,0.298313,44.877616,87.755754,637.32544,2596.183221,-1958.857781,0.566512,2.307718,-1.741207,259.872517,0.230998,45749.276431,0.901538,879,0.133333,20,0.866667,130,0.098462,96,0.977753,0.901538,0.9381,0.651765,0.949402,0.989693,0.896889,0.128684,0.871316,0.103111,0.924082,0.896889,0.905219,0.651765,0.949335,0.959087,0.814795,0.896889,0.107,0.034,0.065835,0.019079,65.835,19.079,8922,3374545,377545,93.422222,54.177778,?,?,?,?,?
