@relation boilerplate

@attribute Length numeric
@attribute PageProp numeric
@attribute PercText numeric
@attribute PercDiv numeric
@attribute DocMarkupProp numeric
@attribute MarkupProp numeric
@attribute PunctProp numeric
@attribute LetterProp numeric
@attribute NumberProp numeric
@attribute TagProp numeric
@attribute EmailProp numeric
@attribute UriProp numeric
@attribute HashProp numeric
@attribute YearProp numeric
@attribute AnchorProp numeric
@attribute UpperProp numeric
@attribute SentBogus numeric
@attribute SentLength numeric
@attribute SentCount numeric
@attribute Copy numeric
@attribute EndsPunct numeric
@attribute DtXhtml numeric
@attribute DtHtml4 numeric
@attribute DtHtml5 numeric
@attribute ContArticle numeric
@attribute ContSection numeric
@attribute ContDiv numeric
@attribute ContP numeric
@attribute ContH numeric
@attribute ContBlock numeric
@attribute ContTd numeric
@attribute ContLi numeric
@attribute ContClose numeric
@attribute OpenProp numeric
@attribute SkippedDivs numeric
@attribute Window1 numeric
@attribute Window2 numeric
@attribute Boiler {B,T}

@data
0.004,0.000697,0.600418,0.366834,0.12121,0.960784,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.04,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.957831,0.959083,B
0.007,0.001243,0.955062,0.880952,0.110967,0.416667,0,1.142857,0,0,0,0,0,0,0,0.125,1,0.07,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4,0.2,0.589206,0.583641,B
0.015,0.001354,0.390248,0.20362,0.078185,0.933628,0,1.071429,0,0,0,0,0,0,0.071429,0.133333,1,0.15,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.636364,0.2,0.618472,0.5846,B
0.016,0.001608,0.389006,0.387387,0.068524,0.909091,0,1.066667,0,0,0,0,0,0,0,0.125,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0.903891,0.906906,B
0.01,0.001939,0.512214,0.147059,0.083775,0.333333,0,1.1,0,0,0,0,0,0,0.5,0.090909,1,0.1,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.633333,0.55,0.494504,0.517659,B
0.088,0.01001,0.633489,0.807018,0.061058,0.06383,0,1.012658,0,0,0,0,0,0,0,0.0375,1,0.88,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.079425,0.107632,T
0.005,0.001593,0.803441,0.520661,0.067225,0.930556,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.890797,0.887775,B
0.007,0.000703,0.137474,0.063063,0.068524,0.957831,0,1.142857,0,0,0,0,0,0,0,0.125,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.927851,0.914566,B
0.025,0.000819,0.587512,0.603015,0.124909,0.935233,0,1,0,0,0,0,0,0,0.045455,0.136364,1,0.25,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.748359,0.80653,T
0.001,0.000649,0.714935,0.551724,0.168324,0.8,0,1,0,0,0,0,0,0,1,1,1,0.01,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.8,0.8,B
0.053,0.007037,0.814259,0.613383,0.057014,0.19697,0.037736,0.979167,0,0,0,0,0,0,0,0.12766,1,0.53,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6,0.15,0.433532,0.539548,B
0.034,0.018047,0.219745,0,0.11792,0.734375,0.264706,0.34375,0.40625,0,0,0,0,0,0.03125,0.181818,1,0.34,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.459635,0.487024,B
0.023,0.009384,0.006528,0.616438,0.075179,0.148148,0.173913,0.380952,0.476191,0,0,0,0,0,0,0.125,1,0.23,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.222691,0.205673,B
0.08,0.01551,0.762311,0.352941,0.083775,0.641256,0.025,0.985916,0,0,0,0,0,0,0.014085,0.042857,1,0.8,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.659349,0.59635,B
0.182,0.035785,0.746363,0.103448,0.540374,0.345324,0.076923,0.919255,0,0,0,0,0,0,0,0.054054,0,0.45,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.666667,0,0.417525,0.388564,T
0.02,0.000427,0.95996,0.721881,0.372639,0.846154,0,1.052632,0,0,0,0,0,0,0.052632,0.1,1,0.2,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.865419,0.886844,B
1,0.175014,0.228475,0.303371,0.204927,0.077699,0.039228,0.940152,0.00303,0,0,0,0,0,0,0.07494,0,0.81,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.1,0.617656,0.727196,T
0.018,0.011889,0.660502,0.142857,0.161012,0.37931,0.055556,1,0,0,0,0,0,0,0,0.117647,1,0.18,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.571429,0.15,0.40044,0.429153,B
0.005,0.000664,0.067313,0.598513,0.057014,0.962963,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.545455,0.15,0.927523,0.89143,B
0.043,0.008671,0.830813,0.775,0.067652,0.973876,0.023256,0.868421,0.131579,0,0,0,0,0,0.078947,0.121212,1,0.43,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.66,0.3,0.864114,0.649937,B
0.022,0.012291,0.759777,0.212121,0.141379,0.788462,0.045455,1,0,0,0,0,0,0,0.052632,0.105263,1,0.22,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.839325,0.852695,B
0.029,0.003299,0.966215,0.953216,0.061058,0.903655,0,1.037037,0,0,0,0,0,0,0.037037,0.071429,1,0.29,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.942059,0.934149,B
0.016,0.004854,0.479369,0.363636,0.516857,0.272727,0.25,0,0.8,0,0,0,0,0.066667,0,0,1,0.16,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.275433,0.308816,B
0.004,0.000085,0.914712,0.431493,0.372639,0.966942,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.04,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.555556,0.1,0.902703,0.863461,B
0.022,0.003832,0.421355,0.135678,0.12121,0.837037,0,1,0.052632,0,0,0,0,0,0.052632,0.210526,1,0.22,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.844114,0.845529,B
0.11,0.010633,0.514741,0.105691,0.167162,0.724311,0.027273,0.98,0,0,0,0,0,0,0.01,0.112245,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.745854,0.747478,B
0.021,0.005368,0.577454,0.573034,0.055452,0.93617,0.238095,0,0.777778,0,0,0,0,0.055556,0.111111,0,1,0.21,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.2,0.960962,0.842607,B
0.012,0.002099,0.975162,0.885714,0.126125,0.913669,0.083333,1,0,0,0,0,0,0,0.083333,0.166667,1,0.12,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.758608,0.780193,B
0.006,0.005976,0.476096,0.416667,0.040316,0.929412,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.06,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.428571,0.3,0.889549,0.871355,B
0.013,0.005645,0.931828,0.898305,0.069064,0.848837,0,1.083333,0,0,0,0,0,0,0.083333,0.153846,1,0.13,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.854915,0.850659,B
0.443,0.009455,0.30918,0.165644,0.372639,0.026374,0.018059,0.981912,0,0,0,0,0,0,0,0.071053,0,1,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.435009,0.460851,T
0.003,0.00034,0.03153,0.009009,0.076525,0.666667,0,1.333333,0,0,0,0,0,0,0,0.25,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.592493,0.542043,B
0.033,0.00298,0.333544,0.348416,0.078185,0.828125,0,1.03125,0,0,0,0,0,0,0.0625,0.030303,1,0.33,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.454546,0.6,0.911766,0.77915,B
0.011,0.006897,0.890282,0.794872,0.206206,0.86076,0,1.090909,0,0,0,0,0,0,0.090909,0.083333,1,0.11,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.845093,0.86322,B
1,0.029586,0.868441,0.882353,0.688759,0.286374,0.081715,0.850047,0.055295,0,0,0.000937,0,0,0,0.080485,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.953488,0.1,0.368185,0.367764,T
0.044,0.003396,0.803813,0.505376,0.295,0.678832,0,1.025,0,0,0,0,0,0,0.025,0.04878,1,0.44,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.768246,0.768086,B
0.012,0.002695,0.939816,0.758621,0.311355,0.764706,0,1.083333,0,0,0,0,0,0,0.083333,0.076923,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.812551,0.803263,B
0.014,0.003329,0.484546,0.293104,0.078333,0.851064,0.142857,0.5,0.416667,0,0,0,0,0.083333,0.083333,0.166667,1,0.14,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.846504,0.846341,B
0.005,0.000164,0.711275,0.70603,0.124909,0.807692,0,1,0,0,0,0,0,0,0.333333,0,1,0.05,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.15,0.432603,0.370067,B
0.002,0.00141,0.167842,0.34375,0.118493,0.714286,0,0,1.5,0,0,0,0,0,0,0,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.556277,0.619481,B
0.105,0.013996,0.436284,0.260274,0.098481,0.682779,0.066667,0.932584,0,0,0,0,0,0,0,0.13253,0,0.52,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.45,0.606879,0.62769,T
0.043,0.00666,0.019362,0.322581,0.084218,0.104167,0.023256,1,0,0,0,0,0,0,0,0.263158,0,0.43,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.413977,0.634781,T
0.033,0.00298,0.933634,0.737557,0.078185,0.131579,0.121212,0.586207,0.310345,0,0,0,0,0.034483,0,0.117647,0,0.33,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.666667,0.2,0.203104,0.379026,B
0.228,0.022516,0.716571,0.72093,0.336032,0.382114,0.070175,0.920398,0.004975,0,0,0.004975,0,0,0.004975,0.07027,0,0.45,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.625,0.05,0.259619,0.386848,B
0.018,0.00059,0.205572,0.057789,0.124909,0.76,0.111111,0.9375,0,0,0,0,0,0,0,0.066667,1,0.18,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.722784,0.710594,T
0.003,0.00034,0.391743,0.324324,0.076525,0.666667,0,1.333333,0,0,0,0,0,0,0,0.25,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.58,0.714387,B
0.04,0.00951,0.027104,0.689655,0.078333,0.787234,0.05,0.971429,0,0,0,0,0,0,0.342857,0.058824,0,0.4,0.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.583333,1,0.66493,0.632765,B
0.024,0.003717,0.327757,0.322581,0.084218,0.172414,0,1.045455,0,0,0,0,0,0,0,0.086957,1,0.24,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.249357,0.233784,B
0.007,0.000221,0.342992,0.411765,0.455538,0.987654,0,1.142857,0,0,0,0,0,0,0.142857,0,1,0.07,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.933329,0.699936,B
0.013,0.001479,0.124446,0.263158,0.061058,0.954704,0,1.083333,0,0,0,0,0,0,0.083333,0.076923,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.952927,0.953772,B
0.672,0.132127,0.185608,0.37931,0.540374,0.213115,0.02381,0.974533,0,0,0,0,0,0,0,0.041812,0,1,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0,0.392484,0.458327,T
0.023,0.009384,0.811098,0.589041,0.075179,0.794643,0.217391,0.681818,0.136364,0,0,0,0,0,0.045455,0.133333,0,0.23,0.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.856632,0.837101,B
0.023,0.008762,0.021333,0.185714,0.04097,0.89823,0,1.047619,0,0,0,0,0,0,0.047619,0.090909,1,0.23,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.917161,0.920656,B
0.002,0.000313,0.333333,0.865772,0.059297,0.972973,0,1,0,0,0,0,0,0,1,1,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.97289,0.972833,B
0.5,0.011969,0.488031,0.529412,0.688759,0.097473,0.034,0.962264,0,0,0,0,0,0,0,0.041667,0,0.62,0.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.714286,0.1,0.3234,0.368586,T
0.063,0.039498,0.588088,0.076923,0.206206,0.93578,0,1.017241,0,0,0,0,0,0,0.068966,0.118644,1,0.63,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.772727,0,0.85182,0.783974,B
0.052,0.007732,0.645205,0.6875,0.559205,0.1875,0,1,0,0,0,0,0,0,0,1,1,0.52,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.067593,0.121479,T
0.001,0.000305,0.105728,0.538462,0.073967,0.8,0,1,0,0,0,0,0,0,0,1,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.861924,0.853976,B
0.022,0.001698,0.820174,0.548387,0.295,0.821138,0.045455,1,0,0,0,0,0,0,0.052632,0.105263,1,0.22,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.81271,0.802718,B
0.064,0.013871,0.191157,0.054054,0.12911,0.676768,0.015625,0.851852,0.148148,0,0,0,0,0.018519,0.018519,0.130435,1,0.64,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.666529,0.618296,B
0.011,0.006145,0.811732,0.393939,0.141379,0.872093,0,1.1,0,0,0,0,0,0,0,0.090909,1,0.11,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.875,0.15,0.833364,0.851953,B
0.032,0.003931,0.132293,0.109589,0.087217,0.766423,0,1.035714,0,0,0,0,0,0,0.035714,0.206897,1,0.32,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.798143,0.795907,B
0.018,0.00174,0.320638,0.333333,0.167162,0.90625,0.055556,1,0,0,0,0,0,0,0.0625,0.125,1,0.18,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.571429,0.2,0.794676,0.839169,B
0.014,0.000459,0.950311,0.766332,0.124909,0.784615,0,1.076923,0,0,0,0,0,0,0.076923,0.071429,1,0.14,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333,0.1,0.883687,0.886984,B
0.052,0.082409,0.543582,0.111111,0.015338,0.767857,0.019231,1,0,0,0,0,0,0,0.021739,0.108696,1,0.52,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.571429,0.05,0.477378,0.600288,B
0.009,0.000295,0.982137,0.917085,0.124909,0.898876,0,1.111111,0,0,0,0,0,0,0.111111,0.1,1,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.912442,0.925155,B
0.024,0.000787,0.359358,0.19598,0.124909,0.703704,0.125,0.75,0.15,0,0,0,0,0,0,0,1,0.24,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.633444,0.65644,T
0.003,0.000523,0.661906,0.59799,0.12121,0.97,0,1.333333,0,0,0,0,0,0,0.333333,0.25,1,0.03,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.95237,0.929416,B
0.045,0.007993,0.519183,0.559524,0.110967,0.756757,0,1.026316,0,0,0,0,0,0,0.026316,0.153846,1,0.45,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.758128,0.760056,B
0.189,0.029275,0.812732,0.806452,0.084218,0.907984,0.021164,0.982659,0,0,0,0,0,0,0.057803,0.088235,0,1,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.679245,0.1,0.918574,0.914516,B
0.013,0.001809,0.192624,0.352601,0.115091,0.845238,0.076923,1,0,0,0,0,0,0,0,0.083333,1,0.13,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.75,0.05,0.66089,0.750221,B
0.007,0.000796,0.269821,0.426901,0.061058,0.975525,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.954426,0.952533,B
0.005,0.000871,0.627417,0.497487,0.12121,0.951923,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.949081,0.946807,B
0.019,0.001652,0.679851,0.651163,0.23703,0.846774,0,0.666667,0.4,0,0,0,0,0.066667,0.066667,0.2,1,0.19,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.840036,0.841252,B
0.191,0.018862,0.188722,0.162791,0.336032,0.389776,0.109948,0.883041,0,0,0,0.005848,0,0,0.005848,0.092715,0,0.31,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.625,0.05,0.33868,0.338725,B
0.011,0.00419,0.039619,0.128571,0.04097,0.945545,0.090909,1,0,0,0,0,0,0,0.1,0,1,0.11,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.905069,0.919529,B
0.009,0.001021,0.536464,0.63964,0.076525,0.4,0.222222,0,0.888889,0,0,0,0,0.111111,0,0,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0.1,0.396248,0.481223,B
0.001,0.000649,0.700649,0.172414,0.168324,0.8,0,1,0,0,0,0,0,0,1,1,1,0.01,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.8,0.8,B
0.009,0.001715,0.964749,0.927007,0.078518,0.830189,0,1.111111,0,0,0,0,0,0,0.111111,0.1,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.815754,0.819476,B
0.012,0.00708,0.168142,0.363636,0.069811,0.948498,0,1.1,0,0,0,0,0,0,0.1,0.181818,1,0.12,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.705882,0.1,0.952956,0.847773,B
0.026,0.015971,0.158477,0.071429,0.063651,0.892116,0.038462,0.826087,0.173913,0,0,0,0,0.043478,0.043478,0.157895,1,0.26,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.555556,0.05,0.901827,0.804081,B
0.022,0.00047,0.990139,0.901841,0.372639,0.768421,0,1.047619,0,0,0,0,0,0,0.047619,0.136364,1,0.22,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.830434,0.846936,B
0.195,0.016951,0.829711,0.860465,0.23703,0.436416,0.046154,0.894118,0.052941,0,0,0,0,0.005882,0.005882,0.052632,1,1,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.642857,0.25,0.441267,0.450023,B
0.011,0.00206,0.705486,0.5,0.130577,0.872093,0,0.7,0.4,0,0,0,0,0.1,0.1,0.142857,1,0.11,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.885162,0.881873,B
0.027,0.000885,0.202196,0.309045,0.124909,0.678571,0.074074,0.958333,0,0,0,0,0,0,0,0.173913,1,0.27,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.741209,0.719783,T
0.013,0.00041,0.31575,0.303167,0.455538,0.277778,0.076923,0.692308,0.307692,0,0,0,0,0,0,1,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.497355,0.404855,B
0.032,0.006935,0.769398,0.45946,0.12911,0.157895,0.125,0.571429,0.321429,0,0,0,0,0.035714,0,0.125,1,0.32,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0.2,0.579999,0.671456,B
0.066,0.010338,0.000313,0.275168,0.059297,0.595092,0.030303,0.982759,0,0,0,0,0,0,0.017241,0.175439,1,0.66,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.674492,0.678454,B
0.015,0.001992,0.841609,0.657993,0.057014,0.907975,0.066667,1,0,0,0,0,0,0,0.066667,0,1,0.15,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.897691,0.889831,B
0.342,0.066305,0.416441,0.029412,0.083775,0.022857,0.026316,0.948454,0.024055,0,0,0,0,0,0,0.054348,0,0.68,0.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.401737,0.595228,T
0.017,0.001077,0.998036,0.990385,0.142219,0.852174,0,1,0.0625,0,0,0,0,0,0.0625,0.125,1,0.17,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6,0.05,0.827934,0.82675,B
0.039,0.007522,0.87406,0.6,0.4966,0.680328,0.076923,0.861111,0.083333,0,0,0,0,0,0.027778,0.064516,1,0.39,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.833333,0.05,0.50434,0.4442,T
0.088,0.024356,0.408248,0.6,0.250816,0.22807,0.045455,0.883117,0.077922,0,0,0,0,0.012987,0,0.073529,0,0.44,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.19954,0.174024,T
0.022,0.00487,0.907461,0.830509,0.34502,0.185185,0,1.05,0,0,0,0,0,0,0,0.190476,1,0.22,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.75,0.15,0.406583,0.518169,B
0.015,0.00612,0.613627,0.20548,0.075179,0.829545,0.2,0.642857,0.214286,0,0,0,0,0,0.071429,0.111111,0,0.15,0.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.861418,0.883356,B
0.001,0.000512,1.022006,0.836735,0.099867,0.98,0,1,0,0,0,0,0,0,1,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.98,0.98,B
0.014,0.002332,0.629247,0.155963,0.421718,0.3,0.285714,0,0.769231,0,0,0,0,0,0,0,1,0.14,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.355556,0.333333,B
0.019,0.006125,0.52579,0.270833,0.145668,0.875,0.105263,0.866667,0.066667,0,0,0,0,0,0.066667,0.153846,1,0.19,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.873818,0.885191,B
1,0.02224,0.249226,0.198364,0.372639,0.143092,0.022073,0.975528,0,0,0,0,0,0,0.001112,0.079818,0,1,0.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.909091,0,0.538838,0.573303,T
0.016,0.003049,0.939024,0.839416,0.078518,0.757576,0,1.0625,0,0,0,0,0,0,0.0625,0.058824,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.770621,0.796067,B
0.009,0.000192,0.930869,0.521472,0.372639,0.897727,0,1.125,0,0,0,0,0,0,0.125,0.111111,1,0.09,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.90081,0.903277,B
0.086,0.002712,0.711052,0.692308,0.455538,0.82268,0.011628,0.684932,0.315069,0,0,0,0,0,0.013699,0.26,0,0.86,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.2,0.810152,0.870592,T
0.015,0.001507,0.986635,0.96997,0.068524,0.851485,0,1.071429,0,0,0,0,0,0,0.071429,0.133333,1,0.15,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.858684,0.881594,B
0.015,0.00612,0.73521,0.452055,0.075179,0.831461,0.2,0.714286,0.142857,0,0,0,0,0,0.071429,0.1,0,0.15,0.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.797701,0.81967,B
0.009,0.000836,0.221985,0.176471,0.07994,0.4,0,1.111111,0,0,0,0,0,0,0,0.1,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,0.5,0.417112,B
0.014,0.005333,0.144381,0,0.04097,0.932692,0.071429,1,0,0,0,0,0,0,0.076923,0,1,0.14,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.929945,0.928679,B
0.004,0.000465,0.819916,0.674419,0.111294,0.981482,0.25,0,1,0,0,0,0,0,0.333333,0,1,0.04,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.947137,0.81069,B
0.002,0.000201,0.982313,0.957958,0.068524,0.973333,0,1.5,0,0,0,0,0,0,0.5,1,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.918987,0.911272,B
0.005,0.000158,0.287309,0.140272,0.455538,0.975962,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.568884,0.579644,B
0.025,0.002173,0.5738,0.325581,0.23703,0.807692,0,0.761905,0.285714,0,0,0,0,0.047619,0.047619,0.125,1,0.25,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.818259,0.821746,B
0.169,0.036628,0.679454,0.45946,0.12911,0.128866,0.017751,0.986207,0,0,0,0,0,0,0,0.083916,0,0.84,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.329151,0.347527,B
0.007,0.000632,0.209842,0.20362,0.078185,0.960452,0,1.166667,0,0,0,0,0,0,0,0,1,0.07,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.666667,0.05,0.755777,0.799961,B
0.032,0.002889,0.477201,0.565611,0.078185,0.135135,0.125,0.571429,0.321429,0,0,0,0,0.035714,0,0.125,0,0.32,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.666667,0.2,0.627719,0.742488,B
0.025,0.000788,0.999212,0.99095,0.455538,0.990299,0.12,0.863636,0,0,0,0,0,0,0.045455,0.105263,1,0.25,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.333333,0.1,0.939961,0.762036,B
0.032,0.008857,0.303626,0.52,0.250816,0.135135,0.0625,0.964286,0,0,0,0,0,0,0,0.111111,0,0.32,0.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.6,0.3,0.46412,0.352022,T
0.013,0.002036,0.08161,0.375839,0.059297,0.77193,0,1.076923,0,0,0,0,0,0,0.076923,0.071429,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.798057,0.768934,B
